1,0.723645332,0.73257357,0.98764929,0.730884029,0.718423336,0.990745959,0.733741544,0.721000501,0.738352825,0.739400861,0.735632956,0.731934674,0.72063623,0.946469948,0.734389334,0.710607583,0.989776866,0.709813073,0.732283913,0.735133695,0.734901562,0.731998047,0.959819693,0.981203367,0.980043273,0.734963813,0.727065375,0.734263314,0.734023782,0.709879317,0.716987023,0.71542795,0.698675656,0.722613737,0.709011467,0.694250855,0.682098676,0.675827654,0.731034168,0.667038276,0.714789602,0.711806089,0.71492622,0.699166232,0.516502866,0.711481036,0.600978512,0.521963052,0.672458372,0.571617764,0.445349109,0.584194615,0.636254175,0.01,0.442214945,0.720656088,0.513859742,0.550444151,0.53871604,0.665843427,0.682073646,0.501085573,0.496369924,0.58768454,0.710147416,0.546953236,0.558277595,0.522869625,0.659778109,0.688287904,0.71100575,0.568168074,0.520293632,0.509569632,0.519630437,0.594550148,0.550085179,0.450528572,0.603739491,0.496335928,0.01,0.579622538,0.666680623,0.72240257,0.719310363,0.700136231,0.724611495,0.725299594,0.728812984,0.707749194,0.689413542,0.71206987,0.725890737,0.725053707,0.723366785,0.728031662,0.669653216,0.518080528,0.607535177,0.51014905,0.432701012,0.514729952,0.497739343,0.460316039,0.541786097,0.457027399,0.618668437,0.489573123,0.586537678,0.680794551,0.586796013,0.485604013,0.482184114,0.591972361,0.541839195,0.523213699,0.504602958,0.575665422,0.696201266,0.676887592,0.690266118,0.534949335,0.617117973,0.608269618,0.591285621,0.641555956,0.478612022,0.657564601,0.516098386,0.628669003,0.623608393,0.714121849,0.707440965,0.701217416,0.72219879,0.704354483,0.730119252,0.704693365,0.590366141,0.707703663,0.717415125,0.685082841,0.724308906,0.681964379,0.714854105,0.717581295,0.689458352,0.706436937,0.715035449,0.617948217,0.710842167,0.719024674,0.569801004,0.500633567,0.679601409,0.53401168,0.615762268,0.553084351,0.624446304,0.658513071,0.691844875
0.723645332,1,0.711253101,0.978242771,0.705408149,0.700363915,0.965896218,0.70868149,0.712432044,0.963248143,0.970699031,0.971516335,0.716591529,0.969440299,0.687272623,0.714871475,0.703505729,0.716587503,0.686460132,0.709233777,0.711619784,0.7113564,0.720516058,0.706326561,0.707481216,0.709542987,0.710455842,0.726671613,0.71685122,0.709786452,0.692455282,0.693101088,0.695205685,0.690436224,0.692521888,0.698173378,0.699251645,0.685760842,0.655487408,0.716923074,0.652817873,0.694655083,0.711112187,0.706148756,0.681975492,0.516713521,0.702743967,0.607957557,0.519892609,0.668466933,0.576600302,0.442751964,0.589897948,0.619997943,0.01,0.447429009,0.719141998,0.516248776,0.558611582,0.539915573,0.683420339,0.703576821,0.500653359,0.495054042,0.595706937,0.695853593,0.546353164,0.569722187,0.532962242,0.65437417,0.678879011,0.698866354,0.578619152,0.529116537,0.50964714,0.526260296,0.58258354,0.554846185,0.454322607,0.603672751,0.491966911,0.01,0.578091036,0.651167348,0.698958054,0.708298145,0.683271884,0.711384665,0.721883423,0.708320938,0.68924294,0.678634736,0.712886826,0.714265647,0.703990185,0.695740329,0.712115368,0.662376424,0.515682592,0.607031412,0.507717265,0.436354263,0.512988576,0.500131916,0.464355834,0.534387393,0.454927382,0.618567965,0.487142626,0.583502462,0.668389333,0.577800331,0.482518601,0.482191125,0.588372452,0.5552294,0.518502755,0.506809168,0.577843616,0.679522607,0.667482944,0.694684616,0.528937463,0.61342122,0.601335277,0.596573986,0.63948629,0.486028851,0.647490458,0.515163973,0.637339716,0.62203103,0.694549239,0.684416269,0.685875079,0.711875248,0.691705081,0.709133191,0.687600033,0.584719978,0.690692125,0.712622311,0.679384972,0.713832979,0.679535866,0.705061855,0.691302015,0.681705394,0.687678712,0.702985267,0.605272744,0.692486942,0.713552825,0.566778657,0.493323071,0.666155911,0.539715428,0.607271928,0.564089886,0.622753873,0.65586022,0.686784855
0.73257357,0.711253101,1,0.724831224,0.982955566,0.978392489,0.737933362,0.986566086,0.704737637,0.726833977,0.725578232,0.727387207,0.721509005,0.699614932,0.680638241,0.735381764,0.704363118,0.986728346,0.694384199,0.736688654,0.740221609,0.731877118,0.71901553,0.720163283,0.732412344,0.7114238,0.724877995,0.709307919,0.736448721,0.987848453,0.725775609,0.724658139,0.708371024,0.711788761,0.720050352,0.694231837,0.68127837,0.695173804,0.954748731,0.721715646,0.687920071,0.71466848,0.6942235,0.694923578,0.693862364,0.517947603,0.695197286,0.594408215,0.529539035,0.65208845,0.571856794,0.444120927,0.580676252,0.630682073,0.01,0.442003304,0.701493706,0.513753882,0.551315492,0.540865436,0.660303766,0.670242263,0.49858955,0.494040819,0.583210982,0.694329806,0.538317276,0.555881571,0.52403648,0.648770723,0.674908834,0.69223327,0.566988247,0.514072764,0.49684719,0.509907546,0.590197749,0.539641401,0.444756909,0.600648799,0.499141965,0.01,0.574807729,0.658456836,0.711334402,0.728199966,0.697247877,0.72848409,0.72988201,0.731733013,0.690588069,0.705309945,0.715855063,0.730175762,0.725249562,0.718660318,0.736151276,0.650716816,0.514037385,0.596751072,0.509000726,0.436137069,0.510788732,0.497360925,0.459572899,0.53457693,0.456176526,0.604269595,0.49130892,0.575899217,0.660596586,0.572194178,0.482700432,0.475687959,0.577842995,0.543584183,0.52324735,0.502959636,0.571316523,0.699341275,0.666143732,0.669844655,0.53191582,0.614472054,0.603395557,0.582832221,0.632362115,0.474845985,0.650415069,0.511036885,0.627029267,0.615978227,0.712069956,0.720621572,0.700333055,0.712796462,0.71146005,0.726509057,0.686903537,0.625193569,0.699545221,0.721245237,0.676716628,0.730967536,0.66716007,0.708726001,0.718015646,0.669998767,0.711415714,0.694868633,0.603679015,0.684015383,0.705519566,0.561591952,0.49002832,0.659282641,0.530225862,0.600686144,0.550077093,0.619680922,0.645949041,0.673674544
0.98764929,0.978242771,0.724831224,1,0.722892363,0.70772321,0.985457301,0.726422671,0.981442377,0.73550402,0.737012542,0.735810371,0.732761546,0.97628973,0.954523445,0.735952552,0.970979706,0.73951766,0.707996061,0.72840744,0.730145251,0.728955196,0.735998727,0.716115134,0.725673343,0.734642287,0.733697593,0.733637026,0.728225839,0.728655615,0.69863143,0.706419871,0.718300728,0.687966571,0.721923363,0.713603491,0.706274869,0.679724739,0.655390567,0.731525394,0.645507563,0.710464625,0.719029954,0.722331772,0.699122876,0.520284374,0.720990911,0.602314655,0.532544676,0.681527861,0.576244526,0.442641462,0.600443273,0.637852005,0.01,0.446252312,0.734588703,0.508569059,0.547540503,0.537319463,0.673520131,0.69251925,0.497068612,0.484938121,0.593617171,0.717657739,0.550436696,0.559874913,0.522720741,0.668030207,0.696563518,0.72555573,0.572930388,0.520712301,0.508224679,0.519580587,0.587185483,0.544452013,0.446970296,0.610334444,0.49678355,0.01,0.585132522,0.673948195,0.724733595,0.718756598,0.704451513,0.725761141,0.729795496,0.725813907,0.711456988,0.680651386,0.71933201,0.727882639,0.72194982,0.721368527,0.723458125,0.681267927,0.520686317,0.620136644,0.508455661,0.426488428,0.515934763,0.492293773,0.454915984,0.534705344,0.449935339,0.618362076,0.486751428,0.598993902,0.691490336,0.587829656,0.479414837,0.482383357,0.601817285,0.555060619,0.526244166,0.498969956,0.579641395,0.690774856,0.686755306,0.707228372,0.534936714,0.620904712,0.610296709,0.598488162,0.651895823,0.482287567,0.663487348,0.521440595,0.638024283,0.63008148,0.713892449,0.698391505,0.710032437,0.723594704,0.704871484,0.732109483,0.711638698,0.583403817,0.715825896,0.716115292,0.696885429,0.720669098,0.698053437,0.722883008,0.716158965,0.700765127,0.706910928,0.973849309,0.624617697,0.721799709,0.726693689,0.56693609,0.494720963,0.688605811,0.53542499,0.616281144,0.556630842,0.62428265,0.6628234,0.699816814
0.730884029,0.705408149,0.982955566,0.722892363,1,0.729477487,0.737793363,0.988097588,0.702625723,0.733960519,0.980228958,0.733340889,0.720794025,0.703575511,0.673718627,0.726268682,0.686583469,0.73247575,0.704328568,0.729393553,0.730517928,0.731248008,0.714082946,0.701355548,0.730406667,0.711199716,0.72246818,0.709946923,0.730709133,0.725255881,0.703834332,0.976304135,0.710170222,0.697521627,0.727336333,0.694818976,0.681076569,0.675059548,0.678820077,0.719328238,0.681279991,0.714030258,0.699089142,0.694295633,0.684468892,0.499972624,0.696301736,0.590904594,0.521632052,0.651217023,0.567266187,0.440777487,0.570476794,0.637722482,0.01,0.437601512,0.704227307,0.508449233,0.540950204,0.536589125,0.655470471,0.668540546,0.497909742,0.497998853,0.581453617,0.700194857,0.54504672,0.555419844,0.52339306,0.644837958,0.677199705,0.691947949,0.555805633,0.507277086,0.500523757,0.510361313,0.585797205,0.541155907,0.443806677,0.595711909,0.497945566,0.01,0.568673153,0.663037903,0.713308744,0.705111553,0.686852252,0.721730596,0.717498744,0.71434456,0.693198213,0.674214184,0.695790797,0.708629266,0.721151662,0.728865057,0.71932473,0.654329169,0.512562635,0.588796757,0.501702216,0.43483406,0.504774628,0.491765564,0.454824757,0.530506558,0.455400932,0.606086955,0.492591023,0.578397615,0.663299992,0.574772355,0.483883627,0.476985345,0.58389623,0.541165497,0.51758296,0.50209147,0.574022917,0.686292229,0.672010513,0.669914909,0.53443266,0.606030987,0.605506428,0.580589318,0.634248905,0.47321638,0.648753351,0.512382517,0.61951306,0.618169028,0.697520969,0.707416831,0.701986327,0.70896402,0.686623994,0.722003701,0.687633473,0.620457994,0.689397409,0.70938026,0.659052943,0.719325243,0.659861483,0.701191483,0.722378126,0.671033606,0.701197499,0.701455732,0.608547025,0.693534985,0.702617824,0.561622871,0.489008176,0.658464335,0.529128323,0.601094894,0.546393501,0.614151565,0.635707125,0.670497735
0.718423336,0.700363915,0.978392489,0.70772321,0.729477487,1,0.973825471,0.982067994,0.670320224,0.966805857,0.712766332,0.97111355,0.710703635,0.678266357,0.642846991,0.70650541,0.664013579,0.71655183,0.67963139,0.719594341,0.722149797,0.724346851,0.697563147,0.709934245,0.736853115,0.681193089,0.701943297,0.694196603,0.736920339,0.707188956,0.711470217,0.728790575,0.684755889,0.725625931,0.708578005,0.663612751,0.686163332,0.705898528,0.689749143,0.70078012,0.722065803,0.71379369,0.677265097,0.672288939,0.66891427,0.485907398,0.67266913,0.582155026,0.517756735,0.631275597,0.559001994,0.445053208,0.569967029,0.623390869,0.01,0.443842239,0.681751315,0.515671575,0.544728757,0.537592228,0.653971641,0.657321127,0.502782991,0.48673907,0.571639276,0.676648554,0.530267581,0.558850249,0.520096818,0.62723526,0.658237762,0.657824702,0.55512449,0.498674344,0.492477531,0.504832829,0.586367526,0.532717985,0.441193234,0.589355462,0.488006799,0.01,0.556923646,0.649659038,0.693822329,0.702166781,0.669589139,0.7212535,0.716040335,0.701144501,0.666265503,0.681496133,0.686380886,0.698987865,0.715166985,0.71414641,0.720584227,0.635083834,0.497128791,0.570239486,0.499962198,0.432793201,0.498765684,0.498192096,0.449716785,0.523759019,0.448442435,0.588522666,0.486373634,0.554477284,0.635946646,0.558459117,0.479258319,0.483117796,0.564412219,0.544087413,0.511667998,0.50007461,0.550057612,0.69043728,0.657138504,0.641997542,0.524734893,0.588053564,0.592581104,0.577088602,0.617790183,0.473518812,0.633557989,0.506447293,0.611953439,0.605346766,0.673981349,0.711079378,0.679159973,0.700185416,0.675587339,0.706424459,0.661947946,0.645671649,0.664728457,0.719280452,0.635947279,0.718728759,0.638220038,0.689533627,0.712197403,0.647130924,0.700571338,0.66946305,0.588751161,0.6546313,0.683761447,0.547924462,0.477913745,0.626863845,0.523200079,0.582657209,0.536138269,0.601471022,0.616207638,0.643457332
0.990745959,0.965896218,0.737933362,0.985457301,0.737793363,0.973825471,1,0.740152648,0.720537248,0.992195729,0.739931791,0.739424369,0.73059084,0.718537411,0.694110189,0.738012506,0.706027827,0.992692941,0.713812953,0.737176222,0.739128623,0.738735811,0.729027094,0.708999753,0.733529029,0.730021674,0.737065784,0.723034508,0.735180698,0.736905721,0.710344957,0.724929323,0.719980224,0.695950048,0.731755987,0.708786911,0.687178196,0.676495924,0.68234779,0.731048322,0.66963255,0.717618631,0.712412488,0.710990326,0.699066729,0.514588451,0.710195536,0.598315502,0.525938652,0.667802781,0.571867359,0.444721451,0.583236519,0.64034055,0.01,0.443294889,0.718486716,0.513390807,0.551416062,0.53953811,0.660874621,0.676702672,0.498285349,0.493754182,0.582875181,0.711444846,0.543872809,0.559039712,0.526598478,0.65656548,0.684072586,0.71111133,0.566043496,0.519376123,0.506256185,0.516328247,0.590916666,0.544268678,0.449356854,0.602303411,0.49762636,0.01,0.57588364,0.671827976,0.725305441,0.717730942,0.703395009,0.72949891,0.724599655,0.728555322,0.708746254,0.68537033,0.708906472,0.723039707,0.731133533,0.733408274,0.727046926,0.668989658,0.516676124,0.604247146,0.509000294,0.436812824,0.512549255,0.497920655,0.456027388,0.537037187,0.457166878,0.614069563,0.495768751,0.587550533,0.677412887,0.582542778,0.482696105,0.478766904,0.594922357,0.543866627,0.523789657,0.50066879,0.575805748,0.693273251,0.678887376,0.685091455,0.53268569,0.615688197,0.606090484,0.588634337,0.642136546,0.477968513,0.658702025,0.517126341,0.625085019,0.620308855,0.714261808,0.712962811,0.71103028,0.72060233,0.70255364,0.733472097,0.703281029,0.608641611,0.708206966,0.713650377,0.679884199,0.72525214,0.677452685,0.714911245,0.726563672,0.688994307,0.709618805,0.7157334,0.61862064,0.711842043,0.715124987,0.568346506,0.495233388,0.676074024,0.537018871,0.612390499,0.553336587,0.622032999,0.6501824,0.687743884
0.733741544,0.70868149,0.986566086,0.726422671,0.988097588,0.982067994,0.740152648,1,0.70428369,0.735143576,0.981215474,0.983229535,0.72520378,0.705180956,0.678551497,0.730441918,0.693169827,0.736319388,0.705133517,0.734844034,0.735538563,0.734736257,0.71866515,0.709072592,0.734868511,0.713450366,0.726129944,0.712923745,0.735351588,0.729766547,0.712661954,0.729948635,0.713108471,0.706143397,0.727811042,0.695514482,0.688327511,0.685712306,0.684949716,0.722840764,0.687370992,0.718270422,0.701728175,0.699362491,0.688734847,0.505061763,0.698075247,0.593508281,0.523138027,0.655484981,0.565867958,0.442959652,0.576695822,0.635162333,0.01,0.443970425,0.706368238,0.511854939,0.548016505,0.536880415,0.660836558,0.669574894,0.50407091,0.494868533,0.57961048,0.701075697,0.541614736,0.558401241,0.521357307,0.648278537,0.677432405,0.694505913,0.564523676,0.511272909,0.503185401,0.515734206,0.594106514,0.545715101,0.44692188,0.599907807,0.501502872,0.01,0.569346454,0.668152524,0.716154769,0.713581271,0.691636469,0.727131182,0.724382858,0.721618651,0.69513568,0.684229322,0.703450313,0.71604276,0.725535899,0.729498597,0.726143616,0.657793033,0.515693772,0.595987318,0.505689395,0.435215559,0.512865435,0.502138398,0.455121798,0.534164184,0.459278499,0.608317609,0.494726059,0.57630705,0.665592386,0.580056858,0.483234324,0.475268466,0.584913733,0.54462345,0.524006503,0.49836105,0.571213027,0.695116253,0.673527026,0.672946553,0.53628706,0.610964901,0.601644,0.582733587,0.636361416,0.476057265,0.651100475,0.509946841,0.624195843,0.615372244,0.703449794,0.715186935,0.704349258,0.713079254,0.695257626,0.726508741,0.689027966,0.627336954,0.694867228,0.716246036,0.665135743,0.725706383,0.66384345,0.705150571,0.725358927,0.674585759,0.708892541,0.702162988,0.609483914,0.692952338,0.706053894,0.564691536,0.493092174,0.662819071,0.534288294,0.604953232,0.55066366,0.617146414,0.638300685,0.675855563
0.721000501,0.712432044,0.704737637,0.981442377,0.702625723,0.670320224,0.720537248,0.70428369,1,0.723924217,0.726908158,0.722736193,0.718365715,0.98230986,0.724288033,0.725944568,0.721465428,0.724021132,0.708192698,0.712887682,0.711465022,0.708443401,0.728441652,0.683293885,0.695350443,0.738240071,0.727369459,0.724770425,0.69956956,0.719793719,0.670241359,0.676255219,0.715759471,0.64256249,0.70882769,0.722643365,0.680531058,0.63330376,0.632521935,0.72497092,0.596298476,0.685809368,0.71964713,0.721494532,0.697053275,0.552571096,0.720803252,0.60428324,0.528650963,0.939479074,0.585310701,0.457668037,0.590507934,0.636177657,0.01,0.460624341,0.980284721,0.519257071,0.553955633,0.543156125,0.667538283,0.681938916,0.504252798,0.502834966,0.590758325,0.714243455,0.559968459,0.560627053,0.539301433,0.668449573,0.687031807,0.730859656,0.576160569,0.546284282,0.521503705,0.530566647,0.581602079,0.554255393,0.478049757,0.604550283,0.518817291,0.01,0.591213625,0.670141023,0.718145256,0.697196445,0.705326587,0.703677401,0.706586042,0.714675737,0.716879737,0.658087393,0.708559557,0.710688549,0.707690782,0.706642033,0.698953635,0.675881235,0.541818612,0.632142418,0.51714948,0.459845794,0.53889416,0.510822511,0.48682782,0.548867928,0.483603543,0.632773837,0.506237922,0.610588925,0.693659017,0.598531323,0.497637098,0.491578075,0.611819418,0.545770541,0.53709309,0.51891418,0.592818364,0.666712607,0.678218056,0.709542102,0.537903243,0.627075374,0.605059481,0.592277998,0.652309084,0.495931894,0.664549797,0.526893338,0.637741657,0.625513078,0.712988443,0.674264522,0.706233892,0.711713236,0.693809387,0.718435294,0.708671547,0.551566107,0.718036011,0.68418599,0.698005098,0.694936594,0.691475882,0.708938066,0.694679095,0.700495834,0.687283899,0.730805547,0.625582461,0.731496087,0.722353407,0.583881306,0.520393831,0.704980088,0.545019011,0.878198946,0.570588764,0.628886941,0.91631972,0.718064224
0.738352825,0.963248143,0.726833977,0.73550402,0.733960519,0.966805857,0.992195729,0.735143576,0.723924217,1,0.743719147,0.992328872,0.730476247,0.726290754,0.694440065,0.731244367,0.703522215,0.737975462,0.722536094,0.730320582,0.731219708,0.736511676,0.731237349,0.696777859,0.729838594,0.734317603,0.738924068,0.727233613,0.730480941,0.72776192,0.694165291,0.719118484,0.726073665,0.681159089,0.734500415,0.713034653,0.691366758,0.659536675,0.661810706,0.731995047,0.655276537,0.720229947,0.721211072,0.719845051,0.702115909,0.510012954,0.717229823,0.596077012,0.525259897,0.672567709,0.570131771,0.443632168,0.582182126,0.646952333,0.01,0.444810659,0.724523844,0.514887597,0.548729127,0.537652624,0.663046607,0.674529238,0.499381065,0.495916926,0.584767147,0.721290877,0.547627833,0.561067403,0.524233848,0.663935239,0.692533322,0.717870091,0.560550046,0.51923662,0.507653978,0.518311716,0.591338013,0.543985162,0.451281254,0.605003152,0.49777391,0.01,0.57239518,0.677333018,0.73185045,0.70455859,0.703632915,0.723174177,0.715580638,0.719677257,0.718570076,0.666833466,0.701171123,0.710878037,0.729632178,0.736374927,0.715801609,0.681059918,0.522695062,0.608054115,0.507595182,0.434425408,0.516903742,0.50089395,0.459749609,0.538213724,0.455486272,0.620279141,0.49885821,0.596131831,0.690645232,0.588941226,0.485404388,0.479334704,0.600834193,0.538698617,0.527326758,0.503277743,0.57268743,0.692003296,0.689877307,0.696426315,0.538061,0.61874311,0.608449547,0.590031828,0.651299019,0.480326313,0.664944754,0.523674791,0.623853021,0.62712473,0.711315694,0.706278374,0.71292561,0.724634863,0.693455258,0.733704723,0.710954623,0.598347651,0.711782308,0.704989521,0.679500946,0.716146923,0.682712877,0.718410189,0.728001483,0.697231237,0.707343423,0.724253997,0.62401602,0.72482142,0.719782658,0.567042519,0.50015818,0.682857225,0.535695605,0.617590331,0.553632372,0.621001996,0.646498227,0.692330724
